Fechas,Variable,Valores,Periodicidad,Sector
2005-12-01,CACAO Y SUS PREPARACIONES:     Precio,1.66,Trimestral,Externo
2005-12-01,"MANUFACTURAS DE PIERA, YESO Y CEMENTO:     Valor",1.8,Trimestral,Externo
2005-12-01,"MANUFACTURAS DE PIERA, YESO Y CEMENTO:     Volumen",5778.1,Trimestral,Externo
2005-12-01,"MANUFACTURAS DE PIERA, YESO Y CEMENTO:     Precio",0.31,Trimestral,Externo
2005-12-01,NARANJAS Y TORONJAS:     Valor,0.7,Trimestral,Externo
2005-12-01,NARANJAS Y TORONJAS:     Volumen,7902.4,Trimestral,Externo
2005-12-01,NARANJAS Y TORONJAS:     Precio,0.09,Trimestral,Externo
2005-12-01,BETUNES Y CREMAS PARA EL CALZADO:     Valor,0.4,Trimestral,Externo
2005-12-01,BETUNES Y CREMAS PARA EL CALZADO:     Volumen,133.2,Trimestral,Externo
2005-12-01,BETUNES Y CREMAS PARA EL CALZADO:     Precio,3.09,Trimestral,Externo
2005-12-01,PRODUCTOS DE TOCADOR:     Valor,0.5,Trimestral,Externo
2005-12-01,PRODUCTOS DE TOCADOR:     Volumen,125.0,Trimestral,Externo
2005-12-01,PRODUCTOS DE TOCADOR:     Precio,3.61,Trimestral,Externo
2005-12-01,SUB-TOTAL OTROS PRODUCTOS,21.1,Trimestral,Externo
2005-12-01,LOS DEMAS OTROS PRODUCTOS,66.1,Trimestral,Externo
2005-12-01,TOTAL OTROS PRODUCTOS,87.19999999999999,Trimestral,Externo
2006-03-01,METALES Y SUS MANUFACTURAS:     Valor,12.4,Trimestral,Externo
2006-03-01,METALES Y SUS MANUFACTURAS:     Volumen ,102203.3,Trimestral,Externo
2006-03-01,METALES Y SUS MANUFACTURAS:     Precio,0.12,Trimestral,Externo
2006-03-01,CEREALES:     Valor,1.4,Trimestral,Externo
2006-03-01,CEREALES:     Volumen,4498.1,Trimestral,Externo
2006-03-01,CEREALES:     Precio,0.31,Trimestral,Externo
2006-03-01,SEMILLAS:     Valor,0.5,Trimestral,Externo
2006-03-01,SEMILLAS:     Volumen,546.9,Trimestral,Externo
2006-03-01,SEMILLAS:     Precio,0.82,Trimestral,Externo
2006-03-01,CALZADO:     Valor,1.5,Trimestral,Externo
2006-03-01,CALZADO:     Volumen,786.4,Trimestral,Externo
2006-03-01,CALZADO:     Precio,1.95,Trimestral,Externo
2006-03-01,PREPARACIONES ALIMENTICIAS:     Valor,1.1,Trimestral,Externo
2006-03-01,PREPARACIONES ALIMENTICIAS:     Volumen,660.1,Trimestral,Externo
2006-03-01,PREPARACIONES ALIMENTICIAS:     Precio,1.64,Trimestral,Externo
2006-03-01,PRODUCTOS LACTEOS:     Valor,3.4,Trimestral,Externo
2006-03-01,PRODUCTOS LACTEOS:     Volumen,3137.5,Trimestral,Externo
2006-03-01,PRODUCTOS LACTEOS:     Precio,1.07,Trimestral,Externo
