Fechas,Variable,Tipo_Valores,Valores,Periodicidad,Sector
2007-01-01,Producto Interno Bruto a precios de mercado,Corrientes,233567.2,Anual,Real
2007-01-01,       Importaciones de Bienes y Servicios C.I.F.,Corrientes,190501.2,Anual,Real
2007-01-01,DEMANDA GLOBAL ,Corrientes,424068.4,Anual,Real
2007-01-01,Demanda Interna,Corrientes,299089.0,Anual,Real
2007-01-01,    Gastos de Consumo Final,Corrientes,220457.90000000002,Anual,Real
2007-01-01,       Sector Privado,Corrientes,181680.2,Anual,Real
2007-01-01,       Sector Público,Corrientes,38777.7,Anual,Real
2007-01-01,    Inversión Interna Bruta,Corrientes,78631.09999999999,Anual,Real
2007-01-01,      Formación Bruta de Capital Fijo,Corrientes,75193.4,Anual,Real
2007-01-01,       Sector Privado,Corrientes,65744.2,Anual,Real
2007-01-01,       Sector Público,Corrientes,9449.2,Anual,Real
2007-01-01,     Variación de Existencias,Corrientes,3437.7,Anual,Real
2007-01-01,Demanda  Externa,Corrientes,124979.4,Anual,Real
2007-01-01, Exportación de Bienes y Servicios F.O.B.,Corrientes,124979.4,Anual,Real
2007-01-01,OFERTA GLOBAL,Corrientes,267945.5,Anual,Real
2007-01-01,Valor Agregado Bruto,Corrientes,137710.9,Anual,Real
2007-01-01,"       Agricultura, Ganadería, Caza, Silvicultura y Pesca ",Corrientes,19915.4,Anual,Real
2007-01-01,       Explotación de Minas y Canteras,Corrientes,529.2,Anual,Real
2007-01-01,       Industria Manufacturera,Corrientes,31876.9,Anual,Real
2007-01-01,       Construcción,Corrientes,6096.3,Anual,Real
2007-01-01,"       Comercio, Hoteles y Restaurantes",Corrientes,20162.0,Anual,Real
2007-01-01,       Otros Servicios,Corrientes,74465.8,Anual,Real
2007-01-01,  Menos: Servicios de Intermediación Financiera Medidos Indirectamente,Corrientes,15334.8,Anual,Real
2007-01-01, Impuestos  netos de subvenciones sobre la producción y las importaciones,Corrientes,13796.8,Anual,Real
2007-01-01,Producto Interno Bruto a precios de mercado,Corrientes,151507.7,Anual,Real
2007-01-01,       Importaciones de Bienes y Servicios C.I.F.,Corrientes,116437.8,Anual,Real
2007-01-01,DEMANDA GLOBAL ,Corrientes,267945.5,Anual,Real
2007-01-01,Demanda Interna,Corrientes,179091.4,Anual,Real
2007-01-01,    Gastos de Consumo Final,Corrientes,132346.3,Anual,Real
2007-01-01,       Sector Privado,Corrientes,110222.0,Anual,Real
2007-01-01,       Sector Público,Corrientes,22124.3,Anual,Real
2007-01-01,    Inversión Interna Bruta,Corrientes,46745.1,Anual,Real
2007-01-01,      Formación Bruta de Capital Fijo,Corrientes,44997.9,Anual,Real
2007-01-01,       Sector Privado,Corrientes,39342.9,Anual,Real
2007-01-01,       Sector Público,Corrientes,5655.0,Anual,Real
2007-01-01,     Variación de Existencias,Corrientes,1747.2,Anual,Real
2007-01-01,Demanda  Externa,Corrientes,88854.0,Anual,Real
2007-01-01, Exportación de Bienes y Servicios F.O.B.,Corrientes,88854.0,Anual,Real
2008-01-01,OFERTA GLOBAL,Corrientes,483958.9,Anual,Real
2008-01-01,Valor Agregado Bruto a precios básicos,Corrientes,243193.5,Anual,Real
2008-01-01,"       Agricultura, Ganadería, Caza, Silvicultura y Pesca ",Corrientes,31884.1,Anual,Real
2008-01-01,       Explotación de Minas y Canteras,Corrientes,2036.1,Anual,Real
2008-01-01,       Industria Manufacturera,Corrientes,46723.9,Anual,Real
2008-01-01,       Construcción,Corrientes,16432.2,Anual,Real
2008-01-01,"       Comercio, Hoteles y Restaurantes",Corrientes,45553.9,Anual,Real
2008-01-01,       Otros Servicios,Corrientes,113855.7,Anual,Real
2008-01-01,  Menos: Servicios de Intermediación Financiera Medidos Indirectamente,Corrientes,13292.4,Anual,Real
2008-01-01, Impuestos  netos de subvenciones sobre la producción y las importaciones,Corrientes,19223.4,Anual,Real
2008-01-01,Producto Interno Bruto a precios de mercado,Corrientes,262416.9,Anual,Real
2008-01-01,       Importaciones de Bienes y Servicios C.I.F.,Corrientes,221542.0,Anual,Real
2008-01-01,DEMANDA GLOBAL ,Corrientes,483958.9,Anual,Real
2008-01-01,Demanda Interna,Corrientes,349272.7,Anual,Real
2008-01-01,    Gastos de Consumo Final,Corrientes,254629.5,Anual,Real
2008-01-01,       Sector Privado,Corrientes,209717.3,Anual,Real
2008-01-01,       Sector Público,Corrientes,44912.2,Anual,Real
2008-01-01,    Inversión Interna Bruta,Corrientes,94643.2,Anual,Real
2008-01-01,      Formación Bruta de Capital Fijo,Corrientes,88165.2,Anual,Real
2008-01-01,       Sector Privado,Corrientes,77018.3,Anual,Real
2008-01-01,       Sector Público,Corrientes,11146.9,Anual,Real
2008-01-01,     Variación de Existencias,Corrientes,6478.0,Anual,Real
2008-01-01,Demanda  Externa,Corrientes,134686.2,Anual,Real
2008-01-01, Exportación de Bienes y Servicios F.O.B.,Corrientes,134686.2,Anual,Real
2008-01-01,OFERTA GLOBAL,Corrientes,277129.3,Anual,Real
2008-01-01,Valor Agregado Bruto,Corrientes,145159.3,Anual,Real
2008-01-01,"       Agricultura, Ganadería, Caza, Silvicultura y Pesca ",Corrientes,20299.1,Anual,Real
2008-01-01,       Explotación de Minas y Canteras,Corrientes,480.0,Anual,Real
2008-01-01,       Industria Manufacturera,Corrientes,32957.0,Anual,Real
2008-01-01,       Construcción,Corrientes,6527.3,Anual,Real
2008-01-01,"       Comercio, Hoteles y Restaurantes",Corrientes,20795.4,Anual,Real
2008-01-01,       Otros Servicios,Corrientes,80598.6,Anual,Real
2008-01-01,  Menos: Servicios de Intermediación Financiera Medidos Indirectamente,Corrientes,16498.2,Anual,Real
2008-01-01, Impuestos  netos de subvenciones sobre la producción y las importaciones,Corrientes,12759.6,Anual,Real
2008-01-01,Producto Interno Bruto a precios de mercado,Corrientes,157918.9,Anual,Real
2008-01-01,       Importaciones de Bienes y Servicios C.I.F.,Corrientes,119210.0,Anual,Real
2008-01-01,DEMANDA GLOBAL ,Corrientes,277129.4,Anual,Real
2008-01-01,Demanda Interna,Corrientes,187511.5,Anual,Real
2008-01-01,    Gastos de Consumo Final,Corrientes,136604.4,Anual,Real
2008-01-01,       Sector Privado,Corrientes,113520.1,Anual,Real
2008-01-01,       Sector Público,Corrientes,23084.3,Anual,Real
2008-01-01,    Inversión Interna Bruta,Corrientes,50907.1,Anual,Real
2008-01-01,      Formación Bruta de Capital Fijo,Corrientes,47814.0,Anual,Real
2008-01-01,       Sector Privado,Corrientes,41243.0,Anual,Real
2008-01-01,       Sector Público,Corrientes,6571.0,Anual,Real
2008-01-01,     Variación de Existencias,Corrientes,3093.1,Anual,Real
2008-01-01,Demanda  Externa,Corrientes,89617.9,Anual,Real
2008-01-01, Exportación de Bienes y Servicios F.O.B.,Corrientes,89617.9,Anual,Real
2009-01-01,OFERTA GLOBAL,Corrientes,433775.5,Anual,Real
2009-01-01,Valor Agregado Bruto a precios básicos,Corrientes,255632.3,Anual,Real
2009-01-01,"       Agricultura, Ganadería, Caza, Silvicultura y Pesca ",Corrientes,29837.3,Anual,Real
2009-01-01,       Explotación de Minas y Canteras,Corrientes,2344.3,Anual,Real
2009-01-01,       Industria Manufacturera,Corrientes,45839.4,Anual,Real
2009-01-01,       Construcción,Corrientes,17147.6,Anual,Real
2009-01-01,"       Comercio, Hoteles y Restaurantes",Corrientes,44614.1,Anual,Real
2009-01-01,       Otros Servicios,Corrientes,130092.3,Anual,Real
2009-01-01,  Menos: Servicios de Intermediación Financiera Medidos Indirectamente,Corrientes,14242.7,Anual,Real
2009-01-01, Impuestos  netos de subvenciones sobre la producción y las importaciones,Corrientes,19999.9,Anual,Real
2009-01-01,Producto Interno Bruto a precios de mercado,Corrientes,275632.2,Anual,Real
2009-01-01,       Importaciones de Bienes y Servicios C.I.F.,Corrientes,158143.3,Anual,Real
2009-01-01,DEMANDA GLOBAL ,Corrientes,433775.5,Anual,Real
2009-01-01,Demanda Interna,Corrientes,324817.4,Anual,Real
2009-01-01,    Gastos de Consumo Final,Corrientes,268038.2,Anual,Real
2009-01-01,       Sector Privado,Corrientes,216495.7,Anual,Real
2009-01-01,       Sector Público,Corrientes,51542.5,Anual,Real
2009-01-01,    Inversión Interna Bruta,Corrientes,56779.200000000004,Anual,Real
2009-01-01,      Formación Bruta de Capital Fijo,Corrientes,60660.9,Anual,Real
2009-01-01,       Sector Privado,Corrientes,49703.1,Anual,Real
2009-01-01,       Sector Público,Corrientes,10957.8,Anual,Real
2009-01-01,     Variación de Existencias,Corrientes,-3881.7,Anual,Real
2009-01-01,Demanda  Externa,Corrientes,108958.1,Anual,Real
2009-01-01, Exportación de Bienes y Servicios F.O.B.,Corrientes,108958.1,Anual,Real
2009-01-01,OFERTA GLOBAL,Corrientes,242044.8,Anual,Real
2009-01-01,Valor Agregado Bruto,Corrientes,141855.4,Anual,Real
2009-01-01,"       Agricultura, Ganadería, Caza, Silvicultura y Pesca ",Corrientes,19903.7,Anual,Real
2009-01-01,       Explotación de Minas y Canteras,Corrientes,475.7,Anual,Real
2009-01-01,       Industria Manufacturera,Corrientes,30270.7,Anual,Real
2009-01-01,       Construcción,Corrientes,5660.2,Anual,Real
2009-01-01,"       Comercio, Hoteles y Restaurantes",Corrientes,18616.1,Anual,Real
2009-01-01,       Otros Servicios,Corrientes,83854.0,Anual,Real
2009-01-01,  Menos: Servicios de Intermediación Financiera Medidos Indirectamente,Corrientes,16925.0,Anual,Real
2009-01-01, Impuestos  netos de subvenciones sobre la producción y las importaciones,Corrientes,12223.5,Anual,Real
2009-01-01,Producto Interno Bruto a precios de mercado,Corrientes,154078.9,Anual,Real
2009-01-01,       Importaciones de Bienes y Servicios C.I.F.,Corrientes,87965.9,Anual,Real
2009-01-01,DEMANDA GLOBAL ,Corrientes,242044.7,Anual,Real
2009-01-01,Demanda Interna,Corrientes,166673.30000000002,Anual,Real
2009-01-01,    Gastos de Consumo Final,Corrientes,138288.6,Anual,Real
2009-01-01,       Sector Privado,Corrientes,113600.1,Anual,Real
2009-01-01,       Sector Público,Corrientes,24688.5,Anual,Real
2009-01-01,    Inversión Interna Bruta,Corrientes,28384.7,Anual,Real
2009-01-01,      Formación Bruta de Capital Fijo,Corrientes,30894.4,Anual,Real
2009-01-01,       Sector Privado,Corrientes,25311.0,Anual,Real
2009-01-01,       Sector Público,Corrientes,5583.4,Anual,Real
2009-01-01,     Variación de Existencias,Corrientes,-2509.7,Anual,Real
2009-01-01,Demanda  Externa,Corrientes,75371.4,Anual,Real
2009-01-01, Exportación de Bienes y Servicios F.O.B.,Corrientes,75371.4,Anual,Real
2010-01-01,OFERTA GLOBAL,Corrientes,489880.1,Anual,Real
2010-01-01,Valor Agregado Bruto a precios básicos,Corrientes,277722.4,Anual,Real
2010-01-01,"       Agricultura, Ganadería, Caza, Silvicultura y Pesca ",Corrientes,34690.9,Anual,Real
2010-01-01,       Explotación de Minas y Canteras,Corrientes,2931.7,Anual,Real
2010-01-01,       Industria Manufacturera,Corrientes,49491.6,Anual,Real
2010-01-01,       Construcción,Corrientes,17912.0,Anual,Real
2010-01-01,"       Comercio, Hoteles y Restaurantes",Corrientes,49105.6,Anual,Real
2010-01-01,       Otros Servicios,Corrientes,138611.2,Anual,Real
2010-01-01,  Menos: Servicios de Intermediación Financiera Medidos Indirectamente,Corrientes,15020.5,Anual,Real
2010-01-01, Impuestos  netos de subvenciones sobre la producción y las importaciones,Corrientes,21563.6,Anual,Real
2010-01-01,Producto Interno Bruto a precios de mercado,Corrientes,299286.0,Anual,Real
2010-01-01,       Importaciones de Bienes y Servicios C.I.F.,Corrientes,190594.1,Anual,Real
2010-01-01,DEMANDA GLOBAL ,Corrientes,489880.0,Anual,Real
2010-01-01,Demanda Interna,Corrientes,352930.0,Anual,Real
2010-01-01,    Gastos de Consumo Final,Corrientes,287446.8,Anual,Real
2010-01-01,       Sector Privado,Corrientes,233795.5,Anual,Real
2010-01-01,       Sector Público,Corrientes,53651.3,Anual,Real
2010-01-01,    Inversión Interna Bruta,Corrientes,65483.2,Anual,Real
2010-01-01,      Formación Bruta de Capital Fijo,Corrientes,64513.7,Anual,Real
2010-01-01,       Sector Privado,Corrientes,54572.6,Anual,Real
2010-01-01,       Sector Público,Corrientes,9941.1,Anual,Real
2010-01-01,     Variación de Existencias,Corrientes,969.5,Anual,Real
2010-01-01,Demanda  Externa,Corrientes,136950.0,Anual,Real
2010-01-01, Exportación de Bienes y Servicios F.O.B.,Corrientes,136950.0,Anual,Real
2010-01-01,OFERTA GLOBAL,Corrientes,261168.4,Anual,Real
2010-01-01,Valor Agregado Bruto,Corrientes,147074.6,Anual,Real
2010-01-01,"       Agricultura, Ganadería, Caza, Silvicultura y Pesca ",Corrientes,20256.7,Anual,Real
2010-01-01,       Explotación de Minas y Canteras,Corrientes,456.6,Anual,Real
2010-01-01,       Industria Manufacturera,Corrientes,31639.9,Anual,Real
2010-01-01,       Construcción,Corrientes,5525.7,Anual,Real
2010-01-01,"       Comercio, Hoteles y Restaurantes",Corrientes,19241.0,Anual,Real
2010-01-01,       Otros Servicios,Corrientes,88087.2,Anual,Real
2010-01-01,  Menos: Servicios de Intermediación Financiera Medidos Indirectamente,Corrientes,18132.5,Anual,Real
2010-01-01, Impuestos  netos de subvenciones sobre la producción y las importaciones,Corrientes,12753.2,Anual,Real
2010-01-01,Producto Interno Bruto a precios de mercado,Corrientes,159827.8,Anual,Real
2010-01-01,       Importaciones de Bienes y Servicios C.I.F.,Corrientes,101340.9,Anual,Real
2010-01-01,DEMANDA GLOBAL ,Corrientes,261168.4,Anual,Real
2010-01-01,Demanda Interna,Corrientes,173976.0,Anual,Real
2010-01-01,    Gastos de Consumo Final,Corrientes,142182.6,Anual,Real
2010-01-01,       Sector Privado,Corrientes,117744.9,Anual,Real
2010-01-01,       Sector Público,Corrientes,24437.7,Anual,Real
2010-01-01,    Inversión Interna Bruta,Corrientes,31793.399999999998,Anual,Real
2010-01-01,      Formación Bruta de Capital Fijo,Corrientes,31325.899999999998,Anual,Real
2010-01-01,       Sector Privado,Corrientes,26504.1,Anual,Real
2010-01-01,       Sector Público,Corrientes,4821.8,Anual,Real
2010-01-01,     Variación de Existencias,Corrientes,467.5,Anual,Real
2010-01-01,Demanda  Externa,Corrientes,87192.7,Anual,Real
2010-01-01, Exportación de Bienes y Servicios F.O.B.,Corrientes,87192.7,Anual,Real
2011-01-01,OFERTA GLOBAL,Corrientes,572760.8,Anual,Real
2011-01-01,Valor Agregado Bruto a precios básicos,Corrientes,311387.5,Anual,Real
2011-01-01,"       Agricultura, Ganadería, Caza, Silvicultura y Pesca ",Corrientes,47639.8,Anual,Real
2011-01-01,       Explotación de Minas y Canteras,Corrientes,3329.3,Anual,Real
2011-01-01,       Industria Manufacturera,Corrientes,57606.0,Anual,Real
2011-01-01,       Construcción,Corrientes,20505.9,Anual,Real
2011-01-01,"       Comercio, Hoteles y Restaurantes",Corrientes,56121.2,Anual,Real
2011-01-01,       Otros Servicios,Corrientes,143929.9,Anual,Real
2011-01-01,  Menos: Servicios de Intermediación Financiera Medidos Indirectamente,Corrientes,17744.5,Anual,Real
2011-01-01, Impuestos  netos de subvenciones sobre la producción y las importaciones,Corrientes,23640.2,Anual,Real
2011-01-01,Producto Interno Bruto a precios de mercado,Corrientes,335027.8,Anual,Real
2011-01-01,       Importaciones de Bienes y Servicios C.I.F.,Corrientes,237733.1,Anual,Real
2011-01-01,DEMANDA GLOBAL ,Corrientes,572761.2,Anual,Real
2011-01-01,Demanda Interna,Corrientes,401033.7,Anual,Real
2011-01-01,    Gastos de Consumo Final,Corrientes,313926.5,Anual,Real
2011-01-01,       Sector Privado,Corrientes,260106.4,Anual,Real
2011-01-01,       Sector Público,Corrientes,53820.1,Anual,Real
2011-01-01,    Inversión Interna Bruta,Corrientes,87107.2,Anual,Real
2011-01-01,      Formación Bruta de Capital Fijo,Corrientes,81883.4,Anual,Real
2011-01-01,       Sector Privado,Corrientes,70553.4,Anual,Real
2011-01-01,       Sector Público,Corrientes,11330.0,Anual,Real
2011-01-01,     Variación de Existencias,Corrientes,5223.8,Anual,Real
2011-01-01,Demanda  Externa,Corrientes,171727.5,Anual,Real
2011-01-01, Exportación de Bienes y Servicios F.O.B.,Corrientes,171727.5,Anual,Real
2011-01-01,OFERTA GLOBAL,Corrientes,280135.1,Anual,Real
2011-01-01,Valor Agregado Bruto,Corrientes,152578.9,Anual,Real
2011-01-01,"       Agricultura, Ganadería, Caza, Silvicultura y Pesca ",Corrientes,21570.2,Anual,Real
2011-01-01,       Explotación de Minas y Canteras,Corrientes,408.1,Anual,Real
2011-01-01,       Industria Manufacturera,Corrientes,33032.8,Anual,Real
2011-01-01,       Construcción,Corrientes,5769.4,Anual,Real
2011-01-01,"       Comercio, Hoteles y Restaurantes",Corrientes,20051.3,Anual,Real
2011-01-01,       Otros Servicios,Corrientes,92009.7,Anual,Real
2011-01-01,  Menos: Servicios de Intermediación Financiera Medidos Indirectamente,Corrientes,20262.7,Anual,Real
2011-01-01, Impuestos  netos de subvenciones sobre la producción y las importaciones,Corrientes,13379.3,Anual,Real
2011-01-01,Producto Interno Bruto a precios de mercado,Corrientes,165958.3,Anual,Real
2011-01-01,       Importaciones de Bienes y Servicios C.I.F.,Corrientes,114176.8,Anual,Real
2011-01-01,DEMANDA GLOBAL ,Corrientes,280135.1,Anual,Real
2011-01-01,Demanda Interna,Corrientes,185650.6,Anual,Real
2011-01-01,    Gastos de Consumo Final,Corrientes,146187.5,Anual,Real
2011-01-01,       Sector Privado,Corrientes,121984.2,Anual,Real
2011-01-01,       Sector Público,Corrientes,24203.3,Anual,Real
2011-01-01,    Inversión Interna Bruta,Corrientes,39463.2,Anual,Real
2011-01-01,      Formación Bruta de Capital Fijo,Corrientes,36614.299999999996,Anual,Real
2011-01-01,       Sector Privado,Corrientes,31548.1,Anual,Real
2011-01-01,       Sector Público,Corrientes,5066.2,Anual,Real
2011-01-01,     Variación de Existencias,Corrientes,2848.8,Anual,Real
2011-01-01,Demanda  Externa,Corrientes,94484.5,Anual,Real
2011-01-01, Exportación de Bienes y Servicios F.O.B.,Corrientes,94484.5,Anual,Real
2012-01-01,OFERTA GLOBAL,Corrientes,615323.8999999999,Anual,Real
2012-01-01,Valor Agregado Bruto a precios básicos,Corrientes,335604.2,Anual,Real
2012-01-01,"       Agricultura, Ganadería, Caza, Silvicultura y Pesca ",Corrientes,49021.6,Anual,Real
2012-01-01,       Explotación de Minas y Canteras,Corrientes,3502.2,Anual,Real
2012-01-01,       Industria Manufacturera,Corrientes,63908.6,Anual,Real
2012-01-01,       Construcción,Corrientes,21703.3,Anual,Real
2012-01-01,"       Comercio, Hoteles y Restaurantes",Corrientes,60837.2,Anual,Real
2012-01-01,       Otros Servicios,Corrientes,156226.1,Anual,Real
2012-01-01,  Menos: Servicios de Intermediación Financiera Medidos Indirectamente,Corrientes,19594.7,Anual,Real
2012-01-01, Impuestos  netos de subvenciones sobre la producción y las importaciones,Corrientes,25744.3,Anual,Real
2012-01-01,Producto Interno Bruto a precios de mercado,Corrientes,361348.5,Anual,Real
2012-01-01,       Importaciones de Bienes y Servicios C.I.F.,Corrientes,253975.3,Anual,Real
2012-01-01,DEMANDA GLOBAL ,Corrientes,615323.6000000001,Anual,Real
2012-01-01,Demanda Interna,Corrientes,431387.10000000003,Anual,Real
2012-01-01,    Gastos de Consumo Final,Corrientes,342624.7,Anual,Real
2012-01-01,       Sector Privado,Corrientes,284079.8,Anual,Real
2012-01-01,       Sector Público,Corrientes,58544.9,Anual,Real
2012-01-01,    Inversión Interna Bruta,Corrientes,88762.40000000001,Anual,Real
2012-01-01,      Formación Bruta de Capital Fijo,Corrientes,88064.3,Anual,Real
2012-01-01,       Sector Privado,Corrientes,77378.2,Anual,Real
2012-01-01,       Sector Público,Corrientes,10686.1,Anual,Real
2012-01-01,     Variación de Existencias,Corrientes,698.1,Anual,Real
2012-01-01,Demanda  Externa,Corrientes,183936.5,Anual,Real
2012-01-01, Exportación de Bienes y Servicios F.O.B.,Corrientes,183936.5,Anual,Real
2012-01-01,OFERTA GLOBAL,Corrientes,294155.8,Anual,Real
2012-01-01,Valor Agregado Bruto,Corrientes,159017.4,Anual,Real
2012-01-01,"       Agricultura, Ganadería, Caza, Silvicultura y Pesca ",Corrientes,23874.5,Anual,Real
2012-01-01,       Explotación de Minas y Canteras,Corrientes,395.1,Anual,Real
2012-01-01,       Industria Manufacturera,Corrientes,33628.0,Anual,Real
2012-01-01,       Construcción,Corrientes,5905.7,Anual,Real
2012-01-01,"       Comercio, Hoteles y Restaurantes",Corrientes,20809.4,Anual,Real
2012-01-01,       Otros Servicios,Corrientes,96122.7,Anual,Real
2012-01-01,  Menos: Servicios de Intermediación Financiera Medidos Indirectamente,Corrientes,21718.1,Anual,Real
2012-01-01, Impuestos  netos de subvenciones sobre la producción y las importaciones,Corrientes,13792.8,Anual,Real
2012-01-01,Producto Interno Bruto a precios de mercado,Corrientes,172810.2,Anual,Real
2012-01-01,       Importaciones de Bienes y Servicios C.I.F.,Corrientes,121345.7,Anual,Real
2012-01-01,DEMANDA GLOBAL ,Corrientes,294156.0,Anual,Real
2012-01-01,Demanda Interna,Corrientes,190365.90000000002,Anual,Real
2012-01-01,    Gastos de Consumo Final,Corrientes,151969.7,Anual,Real
2012-01-01,       Sector Privado,Corrientes,127198.8,Anual,Real
2012-01-01,       Sector Público,Corrientes,24770.9,Anual,Real
2012-01-01,    Inversión Interna Bruta,Corrientes,38396.2,Anual,Real
2012-01-01,      Formación Bruta de Capital Fijo,Corrientes,37978.399999999994,Anual,Real
2012-01-01,       Sector Privado,Corrientes,33433.7,Anual,Real
2012-01-01,       Sector Público,Corrientes,4544.7,Anual,Real
2012-01-01,     Variación de Existencias,Corrientes,417.8,Anual,Real
2012-01-01,Demanda  Externa,Corrientes,103790.1,Anual,Real
2012-01-01, Exportación de Bienes y Servicios F.O.B.,Corrientes,103790.1,Anual,Real
2013-01-01,OFERTA GLOBAL,Corrientes,633958.8,Anual,Real
2013-01-01,Valor Agregado Bruto a precios básicos,Corrientes,349979.8,Anual,Real
2013-01-01,"       Agricultura, Ganadería, Caza, Silvicultura y Pesca ",Corrientes,45904.4,Anual,Real
2013-01-01,       Explotación de Minas y Canteras,Corrientes,3733.0,Anual,Real
2013-01-01,       Industria Manufacturera,Corrientes,65119.7,Anual,Real
2013-01-01,       Construcción,Corrientes,22865.2,Anual,Real
2013-01-01,"       Comercio, Hoteles y Restaurantes",Corrientes,65671.7,Anual,Real
2013-01-01,       Otros Servicios,Corrientes,167876.2,Anual,Real
2013-01-01,  Menos: Servicios de Intermediación Financiera Medidos Indirectamente,Corrientes,21190.5,Anual,Real
2013-01-01, Impuestos  netos de subvenciones sobre la producción y las importaciones,Corrientes,26559.6,Anual,Real
2013-01-01,Producto Interno Bruto a precios de mercado,Corrientes,376539.4,Anual,Real
2013-01-01,       Importaciones de Bienes y Servicios C.I.F.,Corrientes,257419.5,Anual,Real
2013-01-01,DEMANDA GLOBAL ,Corrientes,633959.1,Anual,Real
2013-01-01,Demanda Interna,Corrientes,453440.5,Anual,Real
2013-01-01,    Gastos de Consumo Final,Corrientes,371504.2,Anual,Real
2013-01-01,       Sector Privado,Corrientes,308494.8,Anual,Real
2013-01-01,       Sector Público,Corrientes,63009.4,Anual,Real
2013-01-01,    Inversión Interna Bruta,Corrientes,81936.29999999999,Anual,Real
2013-01-01,      Formación Bruta de Capital Fijo,Corrientes,88808.4,Anual,Real
2013-01-01,       Sector Privado,Corrientes,74176.7,Anual,Real
2013-01-01,       Sector Público,Corrientes,14631.7,Anual,Real
2013-01-01,     Variación de Existencias,Corrientes,-6872.1,Anual,Real
2013-01-01,Demanda  Externa,Corrientes,180518.6,Anual,Real
2013-01-01, Exportación de Bienes y Servicios F.O.B.,Corrientes,180518.6,Anual,Real
2013-01-01,OFERTA GLOBAL,Corrientes,294009.2,Anual,Real
2013-01-01,Valor Agregado Bruto,Corrientes,163850.4,Anual,Real
2013-01-01,"       Agricultura, Ganadería, Caza, Silvicultura y Pesca ",Corrientes,24695.8,Anual,Real
2013-01-01,       Explotación de Minas y Canteras,Corrientes,368.1,Anual,Real
2013-01-01,       Industria Manufacturera,Corrientes,34762.3,Anual,Real
2013-01-01,       Construcción,Corrientes,5758.3,Anual,Real
2013-01-01,"       Comercio, Hoteles y Restaurantes",Corrientes,21254.8,Anual,Real
2013-01-01,       Otros Servicios,Corrientes,99679.9,Anual,Real
2013-01-01,  Menos: Servicios de Intermediación Financiera Medidos Indirectamente,Corrientes,22668.7,Anual,Real
2013-01-01, Impuestos  netos de subvenciones sobre la producción y las importaciones,Corrientes,13783.9,Anual,Real
2013-01-01,Producto Interno Bruto a precios de mercado,Corrientes,177634.3,Anual,Real
2013-01-01,       Importaciones de Bienes y Servicios C.I.F.,Corrientes,116374.8,Anual,Real
2013-01-01,DEMANDA GLOBAL ,Corrientes,294009.1,Anual,Real
2013-01-01,Demanda Interna,Corrientes,191548.59999999998,Anual,Real
2013-01-01,    Gastos de Consumo Final,Corrientes,157546.19999999998,Anual,Real
2013-01-01,       Sector Privado,Corrientes,131991.3,Anual,Real
2013-01-01,       Sector Público,Corrientes,25554.9,Anual,Real
2013-01-01,    Inversión Interna Bruta,Corrientes,34002.4,Anual,Real
2013-01-01,      Formación Bruta de Capital Fijo,Corrientes,37251.4,Anual,Real
2013-01-01,       Sector Privado,Corrientes,31853.3,Anual,Real
2013-01-01,       Sector Público,Corrientes,5398.1,Anual,Real
2013-01-01,     Variación de Existencias,Corrientes,-3249.0,Anual,Real
2013-01-01,Demanda  Externa,Corrientes,102460.5,Anual,Real
2013-01-01, Exportación de Bienes y Servicios F.O.B.,Corrientes,102460.5,Anual,Real
2014-01-01,OFERTA GLOBAL,Corrientes,685855.4,Anual,Real
2014-01-01,Valor Agregado Bruto a precios básicos,Corrientes,379487.1,Anual,Real
2014-01-01,"       Agricultura, Ganadería, Caza, Silvicultura y Pesca ",Corrientes,51988.2,Anual,Real
2014-01-01,       Explotación de Minas y Canteras,Corrientes,3454.1,Anual,Real
2014-01-01,       Industria Manufacturera,Corrientes,71543.3,Anual,Real
2014-01-01,       Construcción,Corrientes,21520.8,Anual,Real
2014-01-01,"       Comercio, Hoteles y Restaurantes",Corrientes,72214.4,Anual,Real
2014-01-01,       Otros Servicios,Corrientes,182315.5,Anual,Real
2014-01-01,  Menos: Servicios de Intermediación Financiera Medidos Indirectamente,Corrientes,23549.2,Anual,Real
2014-01-01, Impuestos  netos de subvenciones sobre la producción y las importaciones,Corrientes,35146.4,Anual,Real
2014-01-01,Producto Interno Bruto a precios de mercado,Corrientes,414633.5,Anual,Real
2014-01-01,       Importaciones de Bienes y Servicios C.I.F.,Corrientes,271221.9,Anual,Real
2014-01-01,DEMANDA GLOBAL ,Corrientes,685855.4,Anual,Real
2014-01-01,Demanda Interna,Corrientes,488644.7,Anual,Real
2014-01-01,    Gastos de Consumo Final,Corrientes,396663.1,Anual,Real
2014-01-01,       Sector Privado,Corrientes,333090.2,Anual,Real
2014-01-01,       Sector Público,Corrientes,63572.9,Anual,Real
2014-01-01,    Inversión Interna Bruta,Corrientes,91981.6,Anual,Real
2014-01-01,      Formación Bruta de Capital Fijo,Corrientes,92402.9,Anual,Real
2014-01-01,       Sector Privado,Corrientes,80174.8,Anual,Real
2014-01-01,       Sector Público,Corrientes,12228.1,Anual,Real
2014-01-01,     Variación de Existencias,Corrientes,-421.3,Anual,Real
2014-01-01,Demanda  Externa,Corrientes,197210.7,Anual,Real
2014-01-01, Exportación de Bienes y Servicios F.O.B.,Corrientes,197210.7,Anual,Real
2014-01-01,OFERTA GLOBAL,Corrientes,303356.7,Anual,Real
