Fechas,Variable,Valores,Periodicidad,Sector
2002-09-01,Minas y Canteras,148.0063,Mes,Real
2002-10-01,Minas y Canteras,141.2567,Mes,Real
2002-11-01,Minas y Canteras,135.8801,Mes,Real
2002-12-01,Minas y Canteras,137.1051,Mes,Real
2003-01-01,Minas y Canteras,145.1806,Mes,Real
2003-02-01,Minas y Canteras,144.7759,Mes,Real
2003-03-01,Minas y Canteras,149.1948,Mes,Real
2003-04-01,Minas y Canteras,127.5061,Mes,Real
2003-05-01,Minas y Canteras,157.6327,Mes,Real
2003-06-01,Minas y Canteras,138.968,Mes,Real
2003-07-01,Minas y Canteras,137.6875,Mes,Real
