Fechas,Variable,Valores,Periodicidad,Sector
2002-01-01,TEXTILES:     Volumen Kilos,2879.2,Anual,Externo
2002-01-01,TEXTILES:     Precio,1.8,Anual,Externo
2002-01-01,JABONES:     Valor,25.8,Anual,Externo
2002-01-01,JABONES:     Volumen Kilos,39661.0,Anual,Externo
2002-01-01,JABONES:     Precio,0.65,Anual,Externo
2002-01-01,PLÁSTICOS Y SUS MANUFACTURAS:     Valor,12.6,Anual,Externo
2002-01-01,PLÁSTICOS Y SUS MANUFACTURAS:     Volumen Kilos,13910.0,Anual,Externo
2002-01-01,PLÁSTICOS Y SUS MANUFACTURAS:     Precio,0.9,Anual,Externo
2002-01-01,PAPEL Y CARTÓN:     Valor,8.3,Anual,Externo
2002-01-01,PAPEL Y CARTÓN:     Volumen Kilos,12933.6,Anual,Externo
2002-01-01,PAPEL Y CARTÓN:     Precio,0.64,Anual,Externo
2002-01-01,SUB-TOTAL,817.9,Anual,Externo
2002-01-01,OTROS PRODUCTOS,341.4,Anual,Externo
2002-01-01,TOTAL MERCANCÍAS GENERALES,1159.3,Anual,Externo
2003-01-01,BANANO:     Valor,133.3,Anual,Externo
2003-01-01,BANANO:     Volumen Cajas 40 Lbs.,24492.4,Anual,Externo
2003-01-01,BANANO:     Precio,5.44,Anual,Externo
2003-01-01,CAFÉ:     Valor,192.0,Anual,Externo
2003-01-01,CAFÉ:     Volumen Sacos 60 Kg.,2540.0,Anual,Externo
2003-01-01,CAFÉ:     Precio,75.6,Anual,Externo
2003-01-01,CAFÉ:     Volumen Sacos 46 Kg.,3313.1,Anual,Externo
2003-01-01,CAFÉ:     Precio,57.96,Anual,Externo
2003-01-01,MADERA:     Valor,32.9,Anual,Externo
2003-01-01,MADERA:     Volumen P.T.,36310.6,Anual,Externo
2003-01-01,MADERA:     Precio,0.9,Anual,Externo
2003-01-01,ACEÍTE DE PALMA:     Valor,55.5,Anual,Externo
2003-01-01,ACEÍTE DE PALMA:     Volumen Kilos ,121510.2,Anual,Externo
2003-01-01,ACEÍTE DE PALMA:     Precio,0.46,Anual,Externo
2003-01-01,PLATA:     Valor,2.5,Anual,Externo
2003-01-01,PLATA:     Volumen Onzas Troy,898.4,Anual,Externo
2003-01-01,PLATA:     Precio,2.75,Anual,Externo
2003-01-01,PLOMO:     Valor,1.8,Anual,Externo
