Fechas,Variable,Valores,Periodicidad,Sector
2000-12-01,     TRANSPORTE,512.1,Mes,Externo
2000-12-01,     SEGUROS (PRIMAS E INDEMNIZACIONES),2918.5,Mes,Externo
2000-12-01,     GASTOS DE VIAJERO,11492.0,Mes,Externo
2000-12-01,     SERVICIOS DEL GOBIERNO,14801.0,Mes,Externo
2000-12-01,     OTROS SERVICIOS,29061.2,Mes,Externo
2000-12-01,          FINANCIEROS,0.0,Mes,Externo
2000-12-01,          EMPRESARIALES Y PROFESIONALES,0.0,Mes,Externo
2000-12-01,          OTROS,29061.2,Mes,Externo
2000-12-01,3. RENTA DE LA INVERSIÓN,6881.8,Mes,Externo
2000-12-01,4. TRANSFERENCIAS,46080.9,Mes,Externo
2000-12-01,     REMESAS FAMILIARES,36636.4,Mes,Externo
2000-12-01,     OTRAS,9444.5,Mes,Externo
2000-12-01,5. MOVIMIENTOS DE CAPITAL,78518.7,Mes,Externo
2000-12-01,     INVERSIÓN EXTRANJERA,1500.0,Mes,Externo
2000-12-01,          INVERSIÓN DIRECTA,1500.0,Mes,Externo
2000-12-01,          INVERSIÓN DE CARTERA,0.0,Mes,Externo
2000-12-01,     PRÉSTAMOS,54039.1,Mes,Externo
2000-12-01,           PÚBLICO,29877.3,Mes,Externo
2000-12-01,           PRIVADO,19980.6,Mes,Externo
2000-12-01,           BANCARIO,4181.2,Mes,Externo
2000-12-01,    OTRAS ENTRADAS DE CAPITAL,22979.6,Mes,Externo
2000-12-01,    INVERSIÓN BONOS CADD,0.0,Mes,Externo
2000-12-01,    TOTAL INGRESOS,291344.19999999995,Mes,Externo
2001-01-01,1. BIENES,80065.5,Mes,Externo
2001-01-01,     EXPORTACIONES DE MERCANCÍAS,26680.5,Mes,Externo
2001-01-01,     ANTICIPOS POR EXPORTACIONES,22233.7,Mes,Externo
2001-01-01,     PROCESAMIENTO Y MAQUILADO,31151.3,Mes,Externo
2001-01-01,2. SERVICIOS,44836.0,Mes,Externo
2001-01-01,     TRANSPORTE,595.7,Mes,Externo
2001-01-01,     SEGUROS (PRIMAS E INDEMNIZACIONES),522.6,Mes,Externo
2001-01-01,     GASTOS DE VIAJERO,10181.0,Mes,Externo
2001-01-01,     SERVICIOS DEL GOBIERNO,9077.5,Mes,Externo
2001-01-01,     OTROS SERVICIOS,24459.2,Mes,Externo
2001-01-01,          FINANCIEROS,0.0,Mes,Externo
2001-01-01,          EMPRESARIALES Y PROFESIONALES,0.0,Mes,Externo
2001-01-01,          OTROS,24459.2,Mes,Externo
2001-01-01,3. RENTA DE LA INVERSIÓN,6810.7,Mes,Externo
2001-01-01,4. TRANSFERENCIAS,43289.5,Mes,Externo
2001-01-01,     REMESAS FAMILIARES,32009.5,Mes,Externo
2001-01-01,     OTRAS,11280.0,Mes,Externo
2001-01-01,5. MOVIMIENTOS DE CAPITAL,63271.40000000001,Mes,Externo
2001-01-01,     INVERSIÓN EXTRANJERA,131.7,Mes,Externo
2001-01-01,          INVERSIÓN DIRECTA,131.7,Mes,Externo
2001-01-01,          INVERSIÓN DE CARTERA,0.0,Mes,Externo
2001-01-01,     PRÉSTAMOS,49519.00000000001,Mes,Externo
2001-01-01,           PÚBLICO,14732.9,Mes,Externo
2001-01-01,           PRIVADO,33771.8,Mes,Externo
2001-01-01,           BANCARIO,1014.3,Mes,Externo
2001-01-01,     OTRAS ENTRADAS DE CAPITAL,13620.7,Mes,Externo
2001-01-01,     INVERSIÓN BONOS CADD,0.0,Mes,Externo
2001-01-01,    TOTAL INGRESOS,238273.10000000003,Mes,Externo
2001-02-01,1. BIENES,89704.1,Mes,Externo
2001-02-01,     EXPORTACIONES DE MERCANCÍAS,29981.7,Mes,Externo
2001-02-01,     ANTICIPOS POR EXPORTACIONES,23713.2,Mes,Externo
2001-02-01,     PROCESAMIENTO Y MAQUILADO,36009.2,Mes,Externo
2001-02-01,2. SERVICIOS,46013.7,Mes,Externo
2001-02-01,     TRANSPORTE,420.7,Mes,Externo
2001-02-01,     SEGUROS (PRIMAS E INDEMNIZACIONES),320.8,Mes,Externo
2001-02-01,     GASTOS DE VIAJERO,9667.4,Mes,Externo
2001-02-01,     SERVICIOS DEL GOBIERNO,8666.2,Mes,Externo
2001-02-01,     OTROS SERVICIOS,26938.6,Mes,Externo
2001-02-01,          FINANCIEROS,0.0,Mes,Externo
2001-02-01,          EMPRESARIALES Y PROFESIONALES,0.0,Mes,Externo
2001-02-01,          OTROS,26938.6,Mes,Externo
2001-02-01,3. RENTA DE LA INVERSIÓN,6757.6,Mes,Externo
2001-02-01,4. TRANSFERENCIAS,40929.700000000004,Mes,Externo
2001-02-01,     REMESAS FAMILIARES,33642.4,Mes,Externo
2001-02-01,     OTRAS,7287.3,Mes,Externo
2001-02-01,5. MOVIMIENTOS DE CAPITAL,45623.3,Mes,Externo
2001-02-01,     INVERSIÓN EXTRANJERA,184.0,Mes,Externo
2001-02-01,          INVERSIÓN DIRECTA,184.0,Mes,Externo
2001-02-01,          INVERSIÓN DE CARTERA,0.0,Mes,Externo
2001-02-01,     PRÉSTAMOS,31770.8,Mes,Externo
2001-02-01,           PÚBLICO,2592.1,Mes,Externo
2001-02-01,           PRIVADO,24988.7,Mes,Externo
2001-02-01,           BANCARIO,4190.0,Mes,Externo
2001-02-01,     OTRAS ENTRADAS DE CAPITAL,13668.5,Mes,Externo
2001-02-01,     INVERSIÓN BONOS CADD,0.0,Mes,Externo
2001-02-01,    TOTAL INGRESOS,229028.40000000002,Mes,Externo
2001-03-01,1. BIENES,94453.0,Mes,Externo
2001-03-01,     EXPORTACIONES DE MERCANCÍAS,28083.5,Mes,Externo
2001-03-01,     ANTICIPOS POR EXPORTACIONES,27238.0,Mes,Externo
2001-03-01,     PROCESAMIENTO Y MAQUILADO,39131.5,Mes,Externo
2001-03-01,2. SERVICIOS,55920.4,Mes,Externo
2001-03-01,     TRANSPORTE,1036.5,Mes,Externo
2001-03-01,     SEGUROS (PRIMAS E INDEMNIZACIONES),1073.3,Mes,Externo
